zip5,total_shifts,filled,unfilled,cancelled,unmet,city,state,unmet_rate,fill_rate,lat,lng,population,density,county_name,state_name,timezone,census_pop,pop_65plus,pct_65plus,median_income,unemployment_rate,city_label,state_label,score_unmet,score_volume,score_elderly,score_poverty,score_density,demand_pressure_score
11104,4808,4417,2,389,391,SUNNYSIDE,NY,0.0813227953410981,0.9186772046589018,40.74484,-73.92049,26825.0,23688.7,Queens,New York,America/New_York,26939.0,3411.0,0.126619399383793,83493.0,0.064051140636751,SUNNYSIDE,NY,0.0813227952597753,0.12357774968390532,0.19287373597686538,0.7080957180340945,0.37721820938112477,23.780220183750867
11105,3817,3482,14,321,335,ASTORIA,NY,0.0877652606759235,0.9122347393240764,40.779,-73.90652,38507.0,9100.5,Queens,New York,America/New_York,38756.0,5161.0,0.1331664774486531,97233.0,0.0810652619256658,ASTORIA,NY,0.08776526058815823,0.10587863463966313,0.20284661068837964,0.6496646806918139,0.1449161125124184,20.53098723290531
11106,7223,6431,9,783,792,Astoria,NY,0.1096497300290737,0.8903502699709263,40.76191,-73.93169,40657.0,18321.6,Queens,New York,America/New_York,40198.0,5712.0,0.1420966217224737,81729.0,0.087798397810072,Astoria,NY,0.10964972991942397,0.250316055625711,0.21644950485219966,0.7155973446623175,0.29175265611862256,27.527870116390474
11109,189,102,0,87,87,LONG ISLAND CITY,NY,0.4603174603174603,0.5396825396825397,40.7463,-73.95699,7388.0,61782.4,Queens,New York,America/New_York,7280.0,399.0,0.0548076923076923,173939.0,0.0521172638436482,LONG ISLAND CITY,NY,0.4603174598571428,0.02749683944373341,0.08348613582989545,0.3234629958026599,0.9838212438533309,30.856824873978734
11201,5259,4610,20,629,649,BROOKLYN,NY,0.1234074919186157,0.8765925080813843,40.69477,-73.99031,69251.0,19748.4,Kings,New York,America/New_York,69755.0,8745.0,0.1253673571786968,163310.0,0.0538254074364353,BROOKLYN,NY,0.1234074917952082,0.20512010113773543,0.1909665554115426,0.36866412359822764,0.3144729802033123,21.324250046537024
11203,16560,14729,25,1806,1831,BROOKLYN,NY,0.1105676328502415,0.8894323671497585,40.64958,-73.93431,76853.0,13872.5,Kings,New York,America/New_York,78506.0,15455.0,0.1968639339668305,68006.0,0.068704224638232,BROOKLYN,NY,0.11056763273967386,0.5786978508215618,0.29987413151594516,0.7739560874169111,0.22090530968941532,37.60035229119598
11204,22111,20840,48,1223,1271,BROOKLYN,NY,0.057482700918095,0.942517299081905,40.61883,-73.98496,81368.0,19702.8,Kings,New York,America/New_York,80575.0,11528.0,0.1430716723549488,64172.0,0.0751464435146443,BROOKLYN,NY,0.057482700860612294,0.4017067003791398,0.21793475639475396,0.7902606432517222,0.3137468470534231,31.117221782502007
11205,6709,5795,45,869,914,Brooklyn,NY,0.1362349083320912,0.8637650916679088,40.69654,-73.96807,50205.0,16548.7,Kings,New York,America/New_York,50319.0,4357.0,0.086587571295137,74839.0,0.0868643169190312,Brooklyn,NY,0.1362349081958563,0.2888748419720958,0.13189502119051977,0.7448979157895601,0.26352104512216457,27.755497907053527
11206,22406,20212,51,2143,2194,BROOKLYN,NY,0.0979201999464429,0.902079800053557,40.7019,-73.94254,89231.0,24591.4,Kings,New York,America/New_York,89949.0,8953.0,0.0995341804800498,51507.0,0.0856174930705266,BROOKLYN,NY,0.09792019984852268,0.693426042983346,0.1516160188723817,0.8441201110785042,0.3915927794338647,39.88330690800317
11207,21481,19403,98,1980,2078,BROOKLYN,NY,0.0967366509939016,0.9032633490060984,40.67016,-73.89383,93445.0,13264.7,Kings,New York,America/New_York,96801.0,13316.0,0.1375605623908844,52569.0,0.1111799181687493,BROOKLYN,NY,0.09673665089716493,0.6567635903917014,0.20953992611344335,0.839603825659472,0.21122671915207697,38.2183123853892
11208,19246,17359,233,1654,1887,BROOKLYN,NY,0.098046347292944,0.901953652707056,40.67481,-73.87243,106901.0,15421.6,Kings,New York,America/New_York,108180.0,12606.0,0.1165280088740987,56298.0,0.0637465286543802,BROOKLYN,NY,0.09804634719489765,0.5963969658658039,0.17750196673551363,0.823745795219198,0.24557313562128583,36.213272181703125
11209,11358,10547,46,765,811,BROOKLYN,NY,0.0714034160943828,0.9285965839056172,40.62175,-74.03013,70756.0,12927.1,Kings,New York,America/New_York,71812.0,13319.0,0.185470394920069,88546.0,0.0566863530900653,BROOKLYN,NY,0.07140341602297938,0.25632111251572176,0.2825188569478962,0.6866072149998482,0.20585078600728354,26.558123517610905
11210,13572,12062,37,1473,1510,BROOKLYN,NY,0.1112584733274388,0.8887415266725611,40.62801,-73.94631,60398.0,14143.7,Kings,New York,America/New_York,63426.0,10608.0,0.1672500236496074,82904.0,0.0735694822888283,BROOKLYN,NY,0.1112584732161803,0.47724399494295916,0.2547645705200513,0.7106005128663073,0.2252238910545456,33.27539208400048
11211,12991,12157,63,771,834,BROOKLYN,NY,0.0641982911246247,0.9358017088753752,40.71428,-73.94602,65691.0,17431.3,Kings,New York,America/New_York,65511.0,5687.0,0.0868098487276945,94824.0,0.0633170251870259,BROOKLYN,NY,0.0641982910604264,0.26359039190889266,0.13223360658145789,0.6599092490293361,0.2775755433259402,23.83477482986371
11212,23323,21147,92,2084,2176,BROOKLYN,NY,0.0932984607469022,0.9067015392530978,40.6629,-73.91308,87946.0,21972.8,Kings,New York,America/New_York,84006.0,11633.0,0.1384782039378139,35840.0,0.1422414983839332,BROOKLYN,NY,0.09329846065360374,0.6877370417191252,0.21093772893279977,0.9107459525662414,0.3498942648220281,41.37126637795614
11213,15871,14183,39,1649,1688,BROOKLYN,NY,0.1063575074034402,0.8936424925965598,40.67117,-73.93632,69630.0,24941.9,Kings,New York,America/New_York,69131.0,9115.0,0.13185112322981,54211.0,0.1068763402430307,BROOKLYN,NY,0.10635750729708268,0.5335018963335861,0.20084298973017067,0.8326210190134731,0.3971741318250084,37.00618902530773
11214,22567,21605,23,939,962,BROOKLYN,NY,0.0426286170071343,0.9573713829928656,40.59928,-73.99644,88994.0,16974.5,Kings,New York,America/New_York,90796.0,16318.0,0.1797215736376052,60152.0,0.0720854277176808,BROOKLYN,NY,0.04262861696450568,0.30404551201001767,0.27376193151934264,0.8073561869282846,0.2703014726489804,29.16859246998654
11215,4660,4123,14,523,537,BROOKLYN,NY,0.1152360515021459,0.8847639484978541,40.66255,-73.98687,70922.0,12511.7,Kings,New York,America/New_York,72014.0,7856.0,0.1090898991862693,173899.0,0.0643251424501424,BROOKLYN,NY,0.11523605138690984,0.16972187104925104,0.16617182292596244,0.3236331007148645,0.19923596779535468,17.870420965034334
11216,6562,5941,32,589,621,BROOKLYN,NY,0.0946357817738494,0.9053642182261504,40.68085,-73.94929,59913.0,24093.2,Kings,New York,America/New_York,62373.0,6750.0,0.1082199028425761,92684.0,0.0650372609307415,BROOKLYN,NY,0.09463578167921362,0.19627054361561433,0.16484659593933215,0.6690098618322823,0.383659456291874,24.914511449956382
11217,4888,4360,17,511,528,Brooklyn,NY,0.1080196399345335,0.8919803600654664,40.68242,-73.97943,42569.0,22302.7,Kings,New York,America/New_York,43045.0,4990.0,0.1159251945638285,152735.0,0.060540701349894,Brooklyn,NY,0.10801963982651386,0.16687737041714068,0.1765837263340589,0.41363560976231917,0.3551475833779148,20.700207962119045
11218,9429,8715,15,699,714,BROOKLYN,NY,0.0757238307349666,0.9242761692650334,40.64315,-73.97645,71313.0,20216.8,Kings,New York,America/New_York,73318.0,10064.0,0.1372650645134892,87759.0,0.0646388873679023,BROOKLYN,NY,0.07572383065924275,0.22566371681408798,0.20908980725437581,0.6899540291474738,0.32193176896226144,25.66373211205172
11219,31555,29893,115,1547,1662,Brooklyn,NY,0.0526699413722072,0.9473300586277928,40.63267,-73.99672,94737.0,24509.4,Kings,New York,America/New_York,92283.0,10555.0,0.1143764290280983,51194.0,0.075014164305949,Brooklyn,NY,0.052669941319537256,0.5252844500630451,0.17422456023090072,0.8454511820165052,0.3902870136818711,34.78133856284655
11220,49516,48238,133,1145,1278,BROOKLYN,NY,0.0258098392438807,0.9741901607561192,40.64142,-74.01741,90792.0,20287.2,Kings,New York,America/New_York,93008.0,12203.0,0.1312037674178565,62804.0,0.0745861142411372,BROOKLYN,NY,0.02580983921807086,0.40391908975967006,0.199856901227418,0.7960782312491196,0.32305281663226576,30.041112080141687
11221,12810,11602,37,1171,1208,BROOKLYN,NY,0.0943013270882123,0.9056986729117876,40.6914,-73.92764,90750.0,25373.5,Kings,New York,America/New_York,91236.0,9293.0,0.101856723223289,77600.0,0.0853717562083472,BROOKLYN,NY,0.09430132699391097,0.38179519595436734,0.15515384560378728,0.7331564242246374,0.40404691839281887,30.51481216805001
11222,4648,4089,71,488,559,BROOKLYN,NY,0.1202667814113597,0.8797332185886403,40.72862,-73.94764,41418.0,10504.4,Kings,New York,America/New_York,40137.0,3959.0,0.0986371677006253,126250.0,0.0722257766403639,BROOKLYN,NY,0.1202667812910929,0.1766750948166319,0.1502496389430141,0.5262663247557909,0.16727177762490497,20.59658623559478
11223,21375,20118,29,1228,1257,BROOKLYN,NY,0.0588070175438596,0.9411929824561404,40.59711,-73.97344,78566.0,14654.6,Kings,New York,America/New_York,80113.0,12523.0,0.1563167026574962,61356.0,0.0843755257697268,BROOKLYN,NY,0.05880701748505258,0.39728192161807924,0.23811032577836685,0.8022360290709262,0.2333594486483695,30.82560000311848
11224,23805,22117,62,1626,1688,BROOKLYN,NY,0.0709094727998319,0.929090527200168,40.57652,-73.9891,48469.0,12065.1,Kings,New York,America/New_York,47893.0,13668.0,0.2853861733447476,40467.0,0.1058481233633983,BROOKLYN,NY,0.07090947272892242,0.5335018963335861,0.43471614710714096,0.8910690668469742,0.1921243216387648,39.446433751442406
11225,13818,12397,73,1348,1421,BROOKLYN,NY,0.1028368794326241,0.8971631205673759,40.6631,-73.95392,56544.0,24955.2,Kings,New York,America/New_York,58476.0,8950.0,0.1530542444763663,82716.0,0.0659465439934781,BROOKLYN,NY,0.1028368793297872,0.44911504424764565,0.23314076739375056,0.7114000059536689,0.3973859206603927,33.620657129868725
11226,21319,19290,100,1929,2029,BROOKLYN,NY,0.0951733195740888,0.9048266804259112,40.64636,-73.95666,100022.0,29646.9,Kings,New York,America/New_York,101053.0,13235.0,0.1309708766686788,75947.0,0.0591739965803528,BROOKLYN,NY,0.09517331947891547,0.6412768647279895,0.19950214904025745,0.7401860097214926,0.47209642283879094,38.700918557582646
11228,11831,11347,7,477,484,BROOKLYN,NY,0.0409094751077677,0.9590905248922322,40.61678,-74.01337,42325.0,10914.8,Kings,New York,America/New_York,44196.0,8949.0,0.2024843877273961,83980.0,0.0584025324585952,BROOKLYN,NY,0.04090947506685822,0.15297092288237896,0.3084355203707423,0.7060246907280036,0.1738069759739074,23.548707852139195
11229,17969,16834,29,1106,1135,BROOKLYN,NY,0.0631643385831153,0.9368356614168848,40.60047,-73.94453,79802.0,15348.7,Kings,New York,America/New_York,81109.0,16851.0,0.2077574621805225,72799.0,0.0449247721974994,BROOKLYN,NY,0.06316433851995096,0.35872313527169447,0.31646776167664153,0.7535732663119947,0.2444122780198183,30.940085545801825
11230,19436,18017,80,1339,1419,BROOKLYN,NY,0.0730088495575221,0.926991150442478,40.6221,-73.96525,88252.0,18489.4,Kings,New York,America/New_York,90245.0,15618.0,0.1730622195135464,65051.0,0.0641699301045952,BROOKLYN,NY,0.07300884948451325,0.44848293299606556,0.2636180316481467,0.786522587806026,0.294424698718434,33.4167852466747
11231,4177,3834,37,306,343,BROOKLYN,NY,0.0821163514484079,0.917883648551592,40.67603,-74.00644,39704.0,10758.2,Kings,New York,America/New_York,38829.0,3922.0,0.1010069793195807,130396.0,0.0745733041575492,BROOKLYN,NY,0.08211635136629154,0.10840707964598344,0.15385946826406377,0.508634950605784,0.17131328186705122,17.59351397517688
11232,5842,5591,16,235,251,BROOKLYN,NY,0.0429647381033892,0.9570352618966108,40.65692,-74.00727,26681.0,8298.1,Kings,New York,America/New_York,28137.0,2142.0,0.0761275189252585,79599.0,0.0707038273824813,BROOKLYN,NY,0.04296473806042446,0.07932996207329983,0.11596168562811492,0.7246554312372125,0.13213871690998288,17.782643543865547
11233,15367,13941,54,1372,1426,BROOKLYN,NY,0.0927962517082058,0.907203748291794,40.67827,-73.91994,82711.0,23674.1,Kings,New York,America/New_York,83125.0,10172.0,0.12236992481203,57812.0,0.0725063492853941,BROOKLYN,NY,0.09279625161540954,0.4506953223765959,0.18640069913904,0.8173073242922538,0.3769857193813795,33.80875164885559
11234,14655,13544,31,1080,1111,BROOKLYN,NY,0.0758103036506311,0.9241896963493688,40.6072,-73.91107,87778.0,4589.8,Kings,New York,America/New_York,89976.0,18386.0,0.2043433804570107,91379.0,0.0543199119508392,BROOKLYN,NY,0.07581030357482078,0.3511378002527335,0.31126724184991156,0.6745595345929574,0.07308784937195736,28.127370463175126
11235,29475,27614,20,1841,1861,BROOKLYN,NY,0.0631382527565733,0.9368617472434266,40.58411,-73.94331,81958.0,12878.6,Kings,New York,America/New_York,83069.0,21056.0,0.2534760259543271,61320.0,0.0566266276370243,BROOKLYN,NY,0.06313825269343504,0.5881795195952629,0.3861088296446116,0.8023891234919103,0.20507847333689705,38.40743374932448
11236,18498,16677,128,1693,1821,BROOKLYN,NY,0.0984430749270191,0.9015569250729808,40.63951,-73.90098,95174.0,10309.8,Kings,New York,America/New_York,100082.0,16949.0,0.1693511320717012,79885.0,0.0657834245831069,BROOKLYN,NY,0.09844307482857602,0.5755372945636613,0.2579650961348771,0.7234391811149496,0.1641729725598078,34.994343973968675
11237,5511,5136,13,362,375,BROOKLYN,NY,0.0680457267283614,0.9319542732716384,40.70427,-73.92108,45233.0,17527.6,Kings,New York,America/New_York,47183.0,4295.0,0.0910285484178623,79136.0,0.0778518778518778,BROOKLYN,NY,0.06804572666031566,0.11852085967126469,0.13865976540204109,0.7266243955959808,0.2791090218859035,21.468044752430657
11238,6101,5426,17,658,675,BROOKLYN,NY,0.1106376003933781,0.8893623996066219,40.67105,-73.96636,58462.0,12207.5,Kings,New York,America/New_York,58047.0,6840.0,0.1178355470566954,125747.0,0.0657053821370094,BROOKLYN,NY,0.11063760028274049,0.21333754740827643,0.17949368187108636,0.5284053940267638,0.19439189533490991,22.11244019486141
11239,13049,11942,52,1055,1107,BROOKLYN,NY,0.0848340869032109,0.9151659130967892,40.64733,-73.87136,16047.0,3607.6,Kings,New York,America/New_York,16808.0,4601.0,0.2737386958591147,38670.0,0.0804597701149425,BROOKLYN,NY,0.0848340868183768,0.34987357774957334,0.416974059336284,0.8987110300277659,0.05744732349868695,33.68648192041967
11249,5618,5108,10,500,510,BROOKLYN,NY,0.0907796368814524,0.9092203631185476,40.71121,-73.96318,45353.0,24500.8,Kings,New York,America/New_York,45087.0,3115.0,0.0690886508306163,113946.0,0.0678312432389118,BROOKLYN,NY,0.09077963679067275,0.16118836915291998,0.10523968889563182,0.5785905957499263,0.39015006751763753,21.438251721881088
11354,12994,12264,10,720,730,FLUSHING,NY,0.0561797752808988,0.9438202247191012,40.7686,-73.82743,52325.0,9389.4,Queens,New York,America/New_York,53371.0,12114.0,0.2269771973543684,56854.0,0.0440134278254382,FLUSHING,NY,0.056179775224719015,0.2307206068267286,0.34574433497825297,0.8213813369395541,0.14951654819230825,28.18418066299124
11355,32492,31338,51,1103,1154,FLUSHING,NY,0.0355164348147236,0.9644835651852764,40.75143,-73.82125,79802.0,17949.0,Queens,New York,America/New_York,79495.0,17594.0,0.2213220957292911,52658.0,0.0712203457981503,FLUSHING,NY,0.035516434779207164,0.3647281921617052,0.33713016856247774,0.8392253422298167,0.28581938393334405,32.37287519144908
11356,4542,4171,8,363,371,College Point,NY,0.0816820783795684,0.9183179216204316,40.78492,-73.84149,26956.0,6581.0,Queens,New York,America/New_York,27632.0,4837.0,0.1750506658946149,86717.0,0.0964905907142338,College Point,NY,0.0816820782978863,0.11725663716810453,0.2666469441542303,0.6943852621104036,0.10479566358378391,22.178552728717698
11357,5466,5127,12,327,339,WHITESTONE,NY,0.062019758507135,0.937980241492865,40.78636,-73.81094,42341.0,5767.4,Queens,New York,America/New_York,42792.0,10759.0,0.2514255000934754,95987.0,0.0789580997043531,WHITESTONE,NY,0.06201975844511524,0.10714285714282328,0.3829853542101651,0.6549634487069873,0.09183991948839314,22.941722191616083
11358,6207,5627,5,575,580,FLUSHING,NY,0.0934428870629933,0.9065571129370066,40.76038,-73.79648,36496.0,7201.6,Queens,New York,America/New_York,37647.0,7534.0,0.2001221876909182,84020.0,0.0702435951280974,FLUSHING,NY,0.0934428869695504,0.18331226295822273,0.3048372854369372,0.705854585815799,0.11467808097021398,25.21743848871995
11360,3229,2972,0,257,257,BAYSIDE,NY,0.0795912047073397,0.9204087952926604,40.7805,-73.78159,19510.0,5475.4,Queens,New York,America/New_York,19719.0,5824.0,0.2953496627618033,100016.0,0.0473857949100202,BAYSIDE,NY,0.07959120462774849,0.08122629582804007,0.44989309026581675,0.6378296314251788,0.08719011949348889,23.85560100616236
11361,2729,2582,1,146,147,BAYSIDE,NY,0.0538658849395382,0.9461341150604616,40.76393,-73.77294,30402.0,6850.4,Queens,New York,America/New_York,29544.0,5994.0,0.2028838342810723,102343.0,0.0467655938844992,BAYSIDE,NY,0.05386588488567231,0.046460176991135756,0.3090439796550664,0.6279337781576761,0.10908558179826064,19.46822305479764
11362,2627,2272,2,353,355,LITTLE NECK,NY,0.1351351351351351,0.8648648648648649,40.75899,-73.73583,18156.0,3375.3,Queens,New York,America/New_York,18426.0,5009.0,0.2718441332899164,113688.0,0.0561737641771881,LITTLE NECK,NY,0.13513513499999993,0.11219974715546391,0.41408815589225006,0.579687772433646,0.05374818466712442,24.373609279907534
11363,617,496,1,120,121,LITTLE NECK,NY,0.1961102106969205,0.8038897893030794,40.77251,-73.74708,7515.0,3356.1,Queens,New York,America/New_York,7365.0,1583.0,0.2149355057705363,112625.0,0.0623843510441448,LITTLE NECK,NY,0.19611021050081026,0.03824273072059474,0.32740175829128637,0.5842083104754833,0.05344244439348688,22.68495884993202
11364,4928,4438,23,467,490,OAKLAND GARDENS,NY,0.0994318181818181,0.9005681818181818,40.74625,-73.75598,36417.0,5604.1,Queens,New York,America/New_York,38124.0,7621.0,0.1999003252544329,100577.0,0.0450506950977317,OAKLAND GARDENS,NY,0.09943181808238627,0.1548672566371192,0.3044993321911779,0.6354439100315092,0.08923953476521554,23.36867660034792
11365,7783,7291,9,483,492,FRESH MEADOWS,NY,0.0632146987022998,0.9367853012977,40.73983,-73.79499,43258.0,6717.8,Queens,New York,America/New_York,46424.0,7644.0,0.1646562123039807,82655.0,0.0655338751032115,FRESH MEADOWS,NY,0.0632146986390851,0.15549936788869928,0.25081353231354536,0.711659415944781,0.10697406303345139,22.544827672167173
11366,2068,1923,2,143,145,FRESH MEADOWS,NY,0.0701160541586073,0.9298839458413928,40.73112,-73.7804,12967.0,3285.8,Queens,New York,America/New_York,13659.0,2736.0,0.2003074895673182,114881.0,0.0507102272727272,FRESH MEADOWS,NY,0.07011605408849124,0.04582806573955568,0.30511954759707005,0.5746143934271438,0.0523229891207411,18.494020010699597
11367,9152,8484,23,645,668,FLUSHING,NY,0.0729895104895105,0.9270104895104896,40.73044,-73.82274,42210.0,8522.8,Queens,New York,America/New_York,43286.0,7591.0,0.1753684794159774,76888.0,0.0560091133472565,FLUSHING,NY,0.07298951041652098,0.21112515802774617,0.2671310554476613,0.7361842916618794,0.1357168335498972,25.210368082569673
11368,14055,12851,40,1164,1204,CORONA,NY,0.0856634649590892,0.9143365350409108,40.74962,-73.85264,107060.0,15695.6,Queens,New York,America/New_York,112750.0,11828.0,0.1049046563192904,69391.0,0.0529179863872228,CORONA,NY,0.08566346487342573,0.3805309734512072,0.15979662740574052,0.7680662048318267,0.24993630410965487,29.29946694417171
11369,6053,5533,18,502,520,EAST ELMHURST,NY,0.0859078143069552,0.9140921856930448,40.76345,-73.87222,33354.0,11881.0,Queens,New York,America/New_York,32177.0,5140.0,0.1597414302141281,72342.0,0.0799599574547957,EAST ELMHURST,NY,0.08590781422104737,0.16434892541082038,0.2433270619322667,0.7555167149339324,0.1891927182858132,24.777176707414384
11370,3317,3065,12,240,252,EAST ELMHURST,NY,0.0759722640940609,0.9240277359059392,40.77554,-73.88766,28762.0,7195.0,Queens,New York,America/New_York,28164.0,4080.0,0.1448657861099275,71618.0,0.0984221748400853,EAST ELMHURST,NY,0.07597226401808863,0.07964601769908987,0.22066765059875632,0.7585956138448356,0.11457298275115108,21.208335410179075
11372,7055,6460,12,583,595,Jackson Heights,NY,0.0843373493975903,0.9156626506024096,40.75172,-73.88367,66995.0,35020.4,Queens,New York,America/New_York,67001.0,10243.0,0.1528783152490261,73089.0,0.0882602246238609,Jackson Heights,NY,0.08433734931325294,0.1880530973450733,0.23287278217576843,0.7523400056985113,0.5576638895258389,28.75064253727585
11373,12789,12097,18,674,692,Elmhurst,NY,0.0541089999218078,0.9458910000781922,40.73892,-73.87854,99433.0,25394.8,Queens,New York,America/New_York,102618.0,13397.0,0.1305521448478824,67489.0,0.0554235946159936,Elmhurst,NY,0.0541089998676988,0.21871049304670712,0.19886431336071364,0.7761546934071556,0.4043860990088855,26.754499980609104
11374,9796,9066,6,724,730,REGO PARK,NY,0.0745202123315639,0.925479787668436,40.72647,-73.86144,46128.0,18865.6,Queens,New York,America/New_York,47230.0,9152.0,0.1937751429176371,86006.0,0.0475210699165116,REGO PARK,NY,0.07452021225704368,0.2307206068267286,0.29516911259934075,0.6974088769248404,0.3004152972050195,27.372289916289144
11375,11300,10478,16,806,822,FOREST HILLS,NY,0.0727433628318584,0.9272566371681416,40.72315,-73.84373,75320.0,12013.6,Queens,New York,America/New_York,75212.0,15360.0,0.2042227304153592,103995.0,0.0479391990646009,FOREST HILLS,NY,0.07274336275911503,0.2597977243994122,0.31108346097279216,0.6209084452836261,0.19130423705062247,26.125582261975218
11377,12645,11655,47,943,990,Woodside,NY,0.0782918149466192,0.9217081850533808,40.74483,-73.90516,83545.0,12740.3,Queens,New York,America/New_York,86977.0,13455.0,0.1546960690757326,72273.0,0.0538297826601027,Woodside,NY,0.07829181486832738,0.3128950695321388,0.23564168625641757,0.7558101459074853,0.20287618792835163,28.249878977377442
11378,2942,2782,6,154,160,MASPETH,NY,0.0543847722637661,0.945615227736234,40.72493,-73.91034,37828.0,5998.6,Queens,New York,America/New_York,39250.0,4966.0,0.1265222929936305,90572.0,0.0686450985161761,MASPETH,NY,0.05438477220938132,0.05056890012640627,0.19272581810370365,0.6779914011966852,0.09552154195011187,17.875368468967064
11379,3545,3305,3,237,240,MIDDLE VILLAGE,NY,0.0677009873060648,0.9322990126939352,40.71709,-73.88056,37378.0,6513.7,Queens,New York,America/New_York,38261.0,8119.0,0.2122004129531376,89500.0,0.0442059865482363,MIDDLE VILLAGE,NY,0.0677009872383638,0.0758533501896094,0.3232355122618276,0.6825502128437685,0.10372398022879399,21.667566612072168
11385,7939,7215,18,706,724,RIDGEWOOD,NY,0.0911953646554981,0.9088046353445018,40.70103,-73.89011,103865.0,11093.0,Queens,New York,America/New_York,105521.0,12661.0,0.1199855952843509,85127.0,0.0632930770539207,RIDGEWOOD,NY,0.09119536456430273,0.22882427307198835,0.1827687553291542,0.7011469323705366,0.17664462788860583,24.395493134755984
11411,4475,4061,18,396,414,QUEENS,NY,0.0925139664804469,0.907486033519553,40.69406,-73.73623,20501.0,6712.0,Queens,New York,America/New_York,21329.0,4404.0,0.2064794411364808,117018.0,0.0577554902299844,QUEENS,NY,0.09251396638793292,0.1308470290770762,0.3145210086939155,0.5655265384926129,0.10688170399245671,21.888730009756966
11412,5959,5426,21,512,533,SAINT ALBANS,NY,0.0894445376741064,0.9105554623258936,40.69804,-73.759,41350.0,9705.5,Queens,New York,America/New_York,40593.0,6157.0,0.1516763974084201,96094.0,0.0494697951153975,SAINT ALBANS,NY,0.08944453758466185,0.16845764854609088,0.23104195383995974,0.65450841806684,0.15455011592651796,22.878743848259102
11413,5654,5077,10,567,577,SPRINGFIELD GARDENS,NY,0.1020516448532012,0.8979483551467987,40.67002,-73.75116,45072.0,5769.1,Queens,New York,America/New_York,44832.0,6916.0,0.1542648108493932,111065.0,0.04999358508318,SPRINGFIELD GARDENS,NY,0.10205164475114954,0.1823640960808526,0.23498476965683146,0.5908424020514628,0.09186699024178814,22.10165307088225
11414,5253,4865,5,383,388,HOWARD BEACH,NY,0.0738625547306301,0.92613744526937,40.65818,-73.8448,31090.0,5199.7,Queens,New York,America/New_York,30374.0,7550.0,0.2485678540857312,95370.0,0.0823959303575267,HOWARD BEACH,NY,0.07386255465676754,0.1226295828065352,0.3786324283212784,0.6575873169777433,0.08279988025172484,23.54607333347537
11415,3771,3382,158,231,389,KEW GARDENS,NY,0.1031556616282153,0.8968443383717847,40.70808,-73.82801,21379.0,14737.0,Queens,New York,America/New_York,20315.0,3449.0,0.169776027565838,88306.0,0.0561139760510444,KEW GARDENS,NY,0.10315566152505963,0.12294563843232524,0.25861232066565776,0.6876278444730759,0.23467158398939728,24.00169072686319
11416,4303,4054,7,242,249,OZONE PARK,NY,0.0578666046943992,0.9421333953056008,40.68458,-73.84967,26660.0,15604.9,Queens,New York,America/New_York,27794.0,3512.0,0.1263582068072246,84085.0,0.0756791261791616,OZONE PARK,NY,0.05786660463653259,0.07869785082171975,0.19247587286665213,0.7055781653334664,0.2484919997961692,20.621554344935706
11417,4067,3839,6,222,228,Ozone Park,NY,0.0560609786083107,0.9439390213916892,40.67641,-73.84455,30091.0,10434.0,Queens,New York,America/New_York,31200.0,4218.0,0.1351923076923077,84419.0,0.0653279608956998,Ozone Park,NY,0.056060978552249716,0.07206068268012893,0.2059324683804088,0.704157789316558,0.16615072995490066,19.825869930476266
11418,5723,5231,13,479,492,RICHMOND HILL,NY,0.085968897431417,0.9140311025685828,40.70032,-73.83603,36304.0,8446.3,Queens,New York,America/New_York,38317.0,6184.0,0.1613905055197431,79101.0,0.0622383335035229,RICHMOND HILL,NY,0.0859688973454481,0.15549936788869928,0.2458390254753655,0.7267732373941598,0.13449864964712263,23.629916684471862
11419,5836,5295,17,524,541,SOUTH RICHMOND HILL,NY,0.0927004797806717,0.9072995202193284,40.68863,-73.82302,46938.0,16087.0,Queens,New York,America/New_York,48096.0,7857.0,0.1633607784431137,90818.0,0.0862048549437537,SOUTH RICHMOND HILL,NY,0.09270047968797121,0.1709860935524112,0.24884025515639327,0.6769452559866269,0.2561689469795368,24.748340142172054
11420,5060,4627,14,419,433,SOUTH OZONE PARK,NY,0.0855731225296442,0.9144268774703558,40.67352,-73.8177,50060.0,9170.0,Queens,New York,America/New_York,51153.0,6925.0,0.1353781791879264,97919.0,0.0898379436609505,SOUTH OZONE PARK,NY,0.08557312244407107,0.13685208596708695,0.20621559821632696,0.646747381447505,0.14602282860709595,21.27424679460938
11421,4549,4248,2,299,301,WOODHAVEN,NY,0.0661683886568476,0.9338316113431524,40.69403,-73.85865,41937.0,12601.9,Queens,New York,America/New_York,41552.0,5585.0,0.1344098960338852,81324.0,0.0709671334936577,WOODHAVEN,NY,0.06616838859067921,0.0951327433628018,0.20474065527462718,0.7173196568983891,0.2006723101225477,21.22470130198428
11422,4872,4396,15,461,476,ROSEDALE,NY,0.0977011494252873,0.9022988505747126,40.66053,-73.73658,33085.0,6086.1,Queens,New York,America/New_York,32296.0,5749.0,0.1780096606390884,101416.0,0.0719196192490745,ROSEDALE,NY,0.09770114932758615,0.15044247787605863,0.2711542500953416,0.6318759594980178,0.09691488955132462,22.562469716619397
