zip5,total,filled,unfilled,cancelled,unmet,city,state,lat,lng,unmet_rate,fill_rate
11030,312,311,0,1,1,MANHASSET,NY,40.79293,-73.68868,0.003205128205128205,0.9967948717948718
11040,4107,3643,5,459,464,NEW HYDE PARK,NY,40.74572,-73.67979,0.11297784270757244,0.8870221572924276
11050,821,605,2,214,216,PORT WASHINGTON,NY,40.83815,-73.69113,0.2630937880633374,0.7369062119366626
11051,10,10,0,0,0,Springfield,MA,,,0.0,1.0
11082,5,5,0,0,0,Springfield,MA,,,0.0,1.0
11090,252,205,0,47,47,Springfield,MA,,,0.1865079365079365,0.8134920634920635
11092,8,8,0,0,0,Springfield,MA,,,0.0,1.0
11096,698,608,0,90,90,INWOOD,NY,40.62143,-73.75292,0.12893982808022922,0.8710601719197708
11101,6806,6112,16,678,694,LONG ISLAND CITY,NY,40.74679,-73.93916,0.10196885101381134,0.8980311489861886
11102,4043,3518,11,514,525,ASTORIA,NY,40.77161,-73.92619,0.12985406876082117,0.8701459312391788
11103,2212,1941,4,267,271,ASTORIA,NY,40.76261,-73.91334,0.12251356238698011,0.8774864376130199
11104,4808,4417,2,389,391,SUNNYSIDE,NY,40.74484,-73.92049,0.08132279534109817,0.9186772046589018
